Model,Morphology,Operation,Kernel Size,DPSGD,epsilon,true_label,predicted_label,loss,accuracy,f1
NestedUNet,False,,,True,200.0,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0.]","[0.26980862 0.27065668 0.2714453  0.27386671 0.27014652 0.27001449
 0.27425843 0.27055746 0.26778045 0.2698569  0.25745282 0.23839918
 0.25647387 0.2761552  0.27459234 0.2710928  0.26958367 0.26978278
 0.26982236 0.30190897 0.2720359  0.26682916 0.27095059 0.28432187
 0.26612043 0.26987743 0.27144137 0.26115799 0.26988754 0.28166085
 0.27587634 0.27032799 0.26978752 0.26892775 0.26981238 0.26986
 0.27292848 0.27414736 0.27007571 0.27384546 0.27987865 0.27003199
 0.26175684 0.26578292 0.26978469 0.26295397 0.27317777 0.27558967
 0.27084887 0.26988095 0.26996487 0.25818276 0.26978099 0.27024609
 0.25438547 0.26755038 0.28209579 0.25885504 0.27204025 0.27075839
 0.26983425 0.25766939 0.27115875 0.2692824  0.26624507 0.27183092
 0.26647225 0.26938152 0.26992902 0.27037099 0.27041006 0.2699987
 0.2684817  0.26992217 0.26978517 0.26938182 0.27074814 0.26982853
 0.26999384 0.26610768 0.2697238  0.27149326 0.25642845 0.27011019
 0.27128118 0.26987091 0.26622283 0.27277634 0.26508626 0.26983204
 0.27006271 0.27120218 0.25520957 0.26959649 0.2701886  0.27084878
 0.27190104 0.26902428 0.27179286 0.23869088 0.26322922 0.2647804
 0.27010852 0.267667   0.2709212  0.27007625 0.26198924 0.27007291
 0.26994222 0.27096328 0.24805027 0.24245058 0.26599517 0.27116475
 0.26148182 0.25619853 0.26902646 0.2697666  0.26947695 0.27060482
 0.27103633 0.29542691 0.27454004 0.27019167 0.24985021 0.27023199
 0.26555157 0.24255072 0.26992181 0.26622227 0.26777592 0.2707794
 0.282906   0.27042457 0.26992467 0.26124957 0.25968888 0.26515931
 0.26998723 0.27061591 0.26152796 0.26994297 0.26797101 0.27209905
 0.27153668 0.26993775 0.26921061 0.27037573 0.24798837 0.2709766
 0.27500546 0.26999766 0.27023113 0.27056214 0.24821505 0.27052295
 0.26987016 0.26877365 0.26926905 0.25441685 0.26712948 0.25529703
 0.26867357 0.26180497 0.27018183 0.26104158 0.26203015 0.27286327
 0.27042177 0.26361653 0.26941496 0.2707909  0.25703162 0.26940331
 0.2705178  0.26537976 0.27066037 0.26726094 0.26902264 0.26574737
 0.27363667 0.27215949 0.27010635 0.27113432 0.26329297 0.27161273
 0.25739831 0.26983362 0.26972803 0.26999491 0.27306086 0.26977041
 0.27011999 0.27761799 0.27066702 0.26286429 0.26984906 0.26247248
 0.26984835 0.26766813 0.26976231 0.26985416 0.2643792  0.26996917
 0.27077889 0.26982373 0.26977262 0.27520311 0.26985663 0.26925567
 0.26915723 0.26733458 0.25172633 0.27078032 0.30690634 0.27017152
 0.27100205 0.27204022 0.27910876 0.26418599 0.26490819 0.27006531
 0.26981333 0.27042881 0.2731286  0.26981419 0.24386401 0.26115867
 0.27009815 0.26996115 0.27132785 0.26251599 0.2706053  0.27025801
 0.26978287 0.2700668  0.26596692 0.26986063 0.26553401 0.26982012
 0.24377513 0.26958486 0.26981008 0.27144477 0.26751834 0.26053309
 0.27000314 0.26961219]",0.4879032258064516,0.08633093525179857
NestedUNet,False,,,True,200.0,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0.]","[0.24102055 0.26644808 0.27506074 0.2756829  0.26610449 0.26882473
 0.28287962 0.2699205  0.27155918 0.27157602 0.26989263 0.27011025
 0.26974165 0.27072027 0.28057787 0.2699413  0.26775578 0.27135769
 0.2451863  0.27105862 0.27008858 0.26976505 0.27276531 0.27198547
 0.27005625 0.27015582 0.26586387 0.26969001 0.27277762 0.27112615
 0.26956251 0.26990098 0.26986402 0.27529663 0.27010244 0.27043486
 0.26996687 0.27246013 0.2726928  0.25485551 0.27788058 0.27204475
 0.26361278 0.24885267 0.27076796 0.28770223 0.27240396 0.2814784
 0.2706846  0.26911443 0.26565611 0.26984653 0.2729038  0.27130589
 0.27051571 0.26950485 0.27053314 0.27449608 0.27149594 0.27198771
 0.26981843 0.24944876 0.27056217 0.26989615 0.27230883 0.27085757
 0.24845275 0.26841846 0.27070814 0.27121198 0.27004826 0.2483432
 0.2700423  0.27295268 0.26702651 0.25722376 0.26907754 0.2712926
 0.2506412  0.26967266 0.27181649 0.27224109 0.27100077 0.27781218
 0.26986876 0.27047518 0.2645264  0.26574993 0.27366874 0.26843759
 0.26942477 0.26639673 0.26992059 0.26990721 0.26981315 0.26341125
 0.27064195 0.26342842 0.27188241 0.27473879 0.2706244  0.26996574
 0.26405445 0.2710039  0.27793083 0.26996553 0.26994517 0.2674197
 0.25853825 0.2535235  0.27070072 0.26334152 0.2710577  0.2604529
 0.26546907 0.27238023 0.26995984 0.27018785 0.29232627 0.2697345
 0.26890829 0.2696116  0.26900893 0.27135667 0.25650808 0.27003905
 0.26202786 0.24144517 0.27117872 0.26914668 0.26603609 0.26199061
 0.26885629 0.27065185 0.26813853 0.26459044 0.25851977 0.26495519
 0.26995385 0.27232477 0.26224095 0.27005565 0.26682124 0.27129889
 0.27047792 0.27012169 0.26983199 0.27042639 0.24230528 0.27335399
 0.27016532 0.2700682  0.26999652 0.27140704 0.25215575 0.27203944
 0.27060318 0.27147537 0.27120301 0.25687608 0.265679   0.26644644
 0.26788735 0.26390937 0.2718232  0.26446262 0.26130426 0.27051792
 0.27034044 0.26312944 0.26837528 0.27085951 0.25586954 0.27038962
 0.27059719 0.26498684 0.27043918 0.26577419 0.270695   0.27577305
 0.27294731 0.27410939 0.26987594 0.27050656 0.26150602 0.27009457
 0.24540387 0.27024755 0.26990068 0.270316   0.28124312 0.26993078
 0.27026382 0.29184026 0.27440172 0.26427895 0.27071944 0.25651285
 0.27095643 0.26874769 0.2701205  0.27042252 0.26672655 0.27060664
 0.27934861 0.26992306 0.27039966 0.27796224 0.27012935 0.27218544
 0.27001718 0.2721529  0.23383763 0.27147597 0.28052422 0.2703099
 0.2727159  0.27350292 0.27378967 0.26636836 0.26510781 0.26998046
 0.27024448 0.26995501 0.26745316 0.27014068 0.24069387 0.26113012
 0.27132061 0.30009022 0.27032042 0.26272151 0.2706528  0.27114514
 0.2700001  0.27014446 0.26958779 0.27041367 0.26415831 0.27063248
 0.23565876 0.26877725 0.27044559 0.2725555  0.2669698  0.25745675
 0.26999766 0.26888737]",0.5080645161290323,0.12857142857142856
NestedUNet,True,close,3,True,200.0,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0.]","[0.27011895 0.26991969 0.27002379 0.26097021 0.27079514 0.26970932
 0.26987496 0.27210742 0.26920211 0.27016982 0.26992831 0.27017888
 0.27052039 0.2711193  0.26987553 0.27780154 0.2704207  0.27087376
 0.27264255 0.268482   0.27190429 0.26546061 0.27005821 0.26998705
 0.25961947 0.26947057 0.24006493 0.24579661 0.25730678 0.27016521
 0.25380793 0.25732926 0.27024525 0.25400436 0.26547229 0.27183738
 0.27024096 0.27156883 0.27100354 0.23864204 0.27739275 0.272825
 0.27012956 0.27017847 0.27002352 0.27148893 0.26651734 0.27123311
 0.26929682 0.26733947 0.2607654  0.26253283 0.2712512  0.26292935
 0.25102374 0.27001905 0.26666716 0.26773974 0.2702471  0.26995867
 0.27080977 0.26991814 0.26931897 0.26992556 0.26518887 0.27100986
 0.26953375 0.27423084 0.26283389 0.26989812 0.25615507 0.27229092
 0.27100605 0.25019005 0.27107483 0.27001831 0.27729917 0.26564384
 0.26988974 0.27588618 0.27279663 0.27222714 0.26867166 0.27018619
 0.2699855  0.26510635 0.2859669  0.2704424  0.26526338 0.26735878
 0.2709119  0.26893732 0.27012065 0.27068377 0.27098942 0.27081257
 0.27072102 0.27051264 0.27035576 0.26418227 0.26611379 0.26432404
 0.27037662 0.31270581 0.27142808 0.27249351 0.27049425 0.2706815
 0.27007097 0.2720215  0.26809904 0.26689389 0.26846564 0.26995906
 0.27042666 0.27014887 0.27129799 0.26938662 0.2692425  0.27224684
 0.26539049 0.26424235 0.26289469 0.27086952 0.2510452  0.2701757
 0.27849478 0.24201345 0.27037856 0.26638734 0.265885   0.26673454
 0.26999664 0.27035013 0.27077201 0.26767606 0.262683   0.26468357
 0.2699807  0.27085048 0.26150215 0.27032155 0.26799759 0.27393162
 0.27048177 0.27006742 0.26899561 0.27116749 0.25176826 0.27166292
 0.27080533 0.27005723 0.2707074  0.27064091 0.24892913 0.27293214
 0.27014127 0.27236405 0.27349675 0.25315261 0.26543099 0.25583804
 0.26909885 0.26532078 0.27019262 0.26162916 0.26092157 0.27095431
 0.27028474 0.26235086 0.2682164  0.27255398 0.25341517 0.26905677
 0.27016291 0.26345718 0.26997    0.26711813 0.27002352 0.26571816
 0.27458179 0.27552968 0.2696988  0.26907107 0.26244491 0.27068931
 0.26435649 0.27035403 0.27006105 0.27015179 0.27845845 0.26997375
 0.27040419 0.27877441 0.2735149  0.26393157 0.27074221 0.25286907
 0.27078879 0.2676439  0.27052987 0.27025336 0.26487401 0.27035418
 0.27202216 0.27011886 0.26997584 0.28045812 0.27074966 0.268455
 0.26947549 0.26714581 0.25573429 0.27257165 0.26434216 0.27126107
 0.27156097 0.2747823  0.29696167 0.26633376 0.26497015 0.26999202
 0.27009031 0.27034163 0.26979947 0.27000746 0.24137935 0.25869548
 0.27021736 0.26304397 0.27101484 0.26245749 0.27165252 0.27017698
 0.27037495 0.27039346 0.26930761 0.2699354  0.26496536 0.27007493
 0.24845734 0.2683644  0.27010766 0.27708486 0.26678246 0.2620585
 0.27014393 0.26845789]",0.49193548387096775,0.1
NestedUNet,True,close,3,True,200.0,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 0. 0. 0. 0.]","[0.27013606 0.26951155 0.26913247 0.27142909 0.27005574 0.27098778
 0.26873443 0.26950538 0.26987654 0.26965091 0.26660767 0.26568517
 0.26964286 0.3063871  0.27005804 0.26822951 0.27272069 0.26422271
 0.29935506 0.26919657 0.2697939  0.27208918 0.26977375 0.26765403
 0.26952896 0.26577258 0.26956123 0.27062976 0.26963925 0.27025744
 0.26952362 0.27042708 0.27000374 0.2710456  0.26991451 0.27735561
 0.26844811 0.27099475 0.25650573 0.2701861  0.27119312 0.26966467
 0.26462737 0.26936272 0.25948951 0.26970267 0.26976293 0.27058688
 0.26973614 0.27277982 0.26975173 0.26979005 0.26585057 0.26687029
 0.26936316 0.26987296 0.26975447 0.26327136 0.26949909 0.26805258
 0.27145284 0.26537699 0.26971808 0.27013341 0.26514554 0.26986501
 0.26962015 0.26969969 0.2697497  0.26972893 0.2695905  0.26496717
 0.26963949 0.27044857 0.26959363 0.26306301 0.2698071  0.28841606
 0.28225866 0.26979145 0.26962656 0.26978585 0.26977506 0.26970869
 0.26420888 0.26996815 0.26608709 0.26569727 0.26499671 0.25280446
 0.2704196  0.26990917 0.26955521 0.29213542 0.26968101 0.26192993
 0.23753664 0.25994435 0.26463348 0.27029747 0.27105355 0.2696678
 0.25755936 0.26256755 0.26948971 0.26954731 0.32023954 0.27098164
 0.27105555 0.2695581  0.2696211  0.27244601 0.26960412 0.27054894
 0.26952985 0.26992327 0.27032259 0.26638323 0.26452354 0.26970598
 0.26959816 0.27005681 0.27008283 0.26992717 0.2531631  0.2698302
 0.26476821 0.24551842 0.26974484 0.26520693 0.26709631 0.26323423
 0.29396504 0.2701239  0.2692402  0.26772535 0.26177382 0.26448289
 0.26989684 0.27009559 0.26098028 0.2698651  0.26715004 0.27027825
 0.2695629  0.26972571 0.26878998 0.26987845 0.25739247 0.26985812
 0.27017871 0.26998463 0.26962233 0.26998958 0.24428578 0.2711046
 0.2697348  0.26758397 0.26901436 0.25894722 0.27273896 0.27022418
 0.26785776 0.26995799 0.26969969 0.26145765 0.26025224 0.27100959
 0.26968911 0.26367331 0.26749027 0.27003664 0.25619921 0.26890305
 0.26978678 0.26500413 0.26941076 0.26709652 0.27054489 0.27489963
 0.27437249 0.27239415 0.26909971 0.2689521  0.26291797 0.26989067
 0.27065578 0.26961315 0.26966861 0.2696813  0.27166513 0.26973203
 0.26968366 0.2840561  0.2701951  0.26565069 0.27310151 0.25307724
 0.26954249 0.26776373 0.2696985  0.26988986 0.26532373 0.26950368
 0.28484061 0.26976839 0.26965132 0.27118152 0.26954198 0.26802012
 0.26940933 0.26492104 0.25251505 0.26998734 0.29921299 0.26999709
 0.27253312 0.2712248  0.28186995 0.26443037 0.2660673  0.26979616
 0.26972753 0.26971605 0.26975954 0.26968145 0.24287042 0.26245674
 0.26975152 0.28946167 0.26984048 0.26216748 0.26994482 0.26990253
 0.26961395 0.26971668 0.2662037  0.26959991 0.26476315 0.26971444
 0.2471956  0.26783454 0.26970634 0.27321318 0.26685572 0.25904548
 0.26986164 0.26815721]",0.4798387096774194,0.03007518796992481
