Model,Morphology,Operation,Kernel Size,DPSGD,epsilon,loss_mem,loss_non_mem,true_label,prediction,f1_score,accuracy
NestedUNet,False,,,True,200.0,"[0.26983425 0.25745282 0.26522675 0.26322922 0.27011019 0.26983684
 0.25940534 0.26379284 0.26978278 0.26994222 0.26989549 0.27093714
 0.27010852 0.26984516 0.26996487 0.26602402 0.26976004 0.27007625
 0.2706807  0.26975104 0.26984295 0.26295397 0.27317777 0.26981238
 0.26624507 0.23839918 0.28548974 0.26351732 0.27587634 0.27190104
 0.26508626 0.26996487 0.28166085 0.27384546 0.27558967 0.2697238
 0.29542691 0.23869088 0.2698788  0.26984575 0.27014652 0.26902428
 0.27088043 0.27219069 0.26902646 0.26959649 0.2701886  0.27060482
 0.2699987  0.27032799 0.27045974 0.27102619 0.26958367 0.26980862
 0.2699388  0.2720359  0.26987743 0.26984623 0.26938182 0.26451859
 0.27227405 0.26878434 0.26983696 0.27008551 0.27059996 0.24375418
 0.26567993 0.24420273 0.26988754 0.26347399 0.27987865 0.26599517
 0.26978517 0.26473361 0.26871702 0.28339303 0.27454004 0.26498833
 0.27100921 0.26610768 0.26980978 0.26518029 0.27112281 0.27151266
 0.26661348 0.27128091 0.26115799 0.26578292 0.26448169 0.26986
 0.2684817  0.26717857 0.27024609 0.30190897 0.27084878 0.27019167
 0.27144137 0.26647225 0.27096328 0.27292848 0.25401655 0.27611005
 0.26652429 0.27115875 0.27041006 0.27037099 0.26988095 0.2710928
 0.27089778 0.27000591 0.27145925 0.26985732 0.26983529 0.27103633
 0.26985776 0.25619853 0.27003118 0.25792232 0.27256653 0.26938152
 0.27023906 0.2677457  0.25767142 0.25816825]","[0.24985021 0.27023199 0.26555157 0.24255072 0.26992181 0.26622227
 0.26777592 0.2707794  0.282906   0.27042457 0.26992467 0.26124957
 0.25968888 0.26515931 0.26998723 0.27061591 0.26152796 0.26994297
 0.26797101 0.27209905 0.27153668 0.26993775 0.26921061 0.27037573
 0.24798837 0.2709766  0.27500546 0.26999766 0.27023113 0.27056214
 0.24821505 0.27052295 0.26987016 0.26877365 0.26926905 0.25441685
 0.26712948 0.25529703 0.26867357 0.26180497 0.27018183 0.26104158
 0.26203015 0.27286327 0.27042177 0.26361653 0.26941496 0.2707909
 0.25703162 0.26940331 0.2705178  0.26537976 0.27066037 0.26726094
 0.26902264 0.26574737 0.27363667 0.27215949 0.27010635 0.27113432
 0.26329297 0.27161273 0.27223799 0.26983273 0.26218998 0.27359408
 0.270226   0.25791162 0.27030122 0.27556962 0.27729878 0.27015671
 0.26286429 0.26991987 0.26365417 0.2687977  0.27003497 0.26996917
 0.26981661 0.2706691  0.27055663 0.27910876 0.27706328 0.25739831
 0.2705445  0.24377513 0.26976591 0.27143839 0.25627699 0.26992527
 0.26768464 0.25674683 0.27078032 0.27149823 0.26915723 0.27009261
 0.27000314 0.25172633 0.27087831 0.25845024 0.27006105 0.27030948
 0.2687166  0.25988269 0.26987371 0.26925567 0.26848519 0.27013138
 0.26981935 0.27022097 0.26982373 0.26987359 0.26974356 0.26559791
 0.26991984 0.26542622 0.28383237 0.27011409 0.27280119 0.27340451
 0.27028573 0.27696884 0.26994464 0.27090287]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1.]",0.6666666666666666,0.5
NestedUNet,False,,,True,200.0,"[0.25069439 0.27004826 0.27303866 0.2696116  0.27224296 0.26843759
 0.26334152 0.27099061 0.27229956 0.26988083 0.26093522 0.27105862
 0.26759356 0.26980248 0.27004707 0.27276531 0.27100077 0.27149594
 0.27181649 0.27010819 0.274147   0.2483432  0.27055725 0.26981315
 0.26942477 0.26788673 0.27279207 0.27131882 0.2708382  0.26405445
 0.27056217 0.26882473 0.26934397 0.27042678 0.26950485 0.27093279
 0.2698184  0.25934669 0.27556694 0.26267266 0.26976505 0.27442226
 0.27015582 0.2662974  0.24944876 0.2355679  0.2699801  0.26341125
 0.26900893 0.27224109 0.27064195 0.27223232 0.2699205  0.26900551
 0.25961474 0.26427653 0.26986876 0.27081189 0.27037978 0.2705633
 0.2389268  0.2726928  0.27121198 0.26251841 0.2706244  0.26773626
 0.27157959 0.26202178 0.27343795 0.27005625 0.27277762 0.2814784
 0.27008858 0.27070814 0.26984054 0.27198547 0.27238023 0.27240396
 0.27085757 0.27788058 0.27336442 0.27366874 0.26523975 0.26567757
 0.27015981 0.27315754 0.26969001 0.26995984 0.24845275 0.2645264
 0.26984653 0.26900753 0.26702651 0.27272698 0.270345   0.27112615
 0.27103722 0.26644808 0.2762447  0.27076796 0.25485551 0.27018785
 0.2710039  0.26542059 0.26775578 0.26996574 0.26992083 0.27230883
 0.26990098 0.27010244 0.29362637 0.2506412  0.27383906 0.27051571
 0.26979169 0.29232627 0.23811412 0.2756829  0.26973635 0.27011025
 0.26988187 0.26883    0.26484659 0.27473804]","[0.25650808 0.27003905 0.26202786 0.24144517 0.27117872 0.26914668
 0.26603609 0.26199061 0.26885629 0.27065185 0.26813853 0.26459044
 0.25851977 0.26495519 0.26995385 0.27232477 0.26224095 0.27005565
 0.26682124 0.27129889 0.27047792 0.27012169 0.26983199 0.27042639
 0.24230528 0.27335399 0.27016532 0.2700682  0.26999652 0.27140704
 0.25215575 0.27203944 0.27060318 0.27147537 0.27120301 0.25687608
 0.265679   0.26644644 0.26788735 0.26390937 0.2718232  0.26446262
 0.26130426 0.27051792 0.27034044 0.26312944 0.26837528 0.27085951
 0.25586954 0.27038962 0.27059719 0.26498684 0.27043918 0.26577419
 0.270695   0.27577305 0.27294731 0.27410939 0.26987594 0.27050656
 0.26150602 0.27009457 0.26577106 0.26890412 0.25653565 0.26961467
 0.26745316 0.26510781 0.27084008 0.26976892 0.27012935 0.26999766
 0.24069387 0.27091578 0.27076554 0.27858531 0.27039966 0.26993695
 0.27416435 0.27147597 0.27001947 0.26997957 0.2776345  0.26892391
 0.27100205 0.26469016 0.26887974 0.27086496 0.2713438  0.27074721
 0.27011386 0.27692917 0.26438648 0.27049935 0.23870105 0.27672076
 0.27263287 0.27058494 0.26692694 0.27238134 0.27702412 0.21710946
 0.26686686 0.25077051 0.27132061 0.27114514 0.26180229 0.27064931
 0.27001718 0.27156475 0.27329081 0.27120262 0.27249208 0.27232528
 0.27057061 0.25671619 0.27185959 0.27091944 0.2727159  0.22881444
 0.27122217 0.27634445 0.2704455  0.26566574]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1.]",0.6666666666666666,0.5
NestedUNet,True,close,3.0,True,200.0,"[0.26995906 0.2711193  0.268168   0.27046633 0.26809904 0.26109225
 0.27977085 0.27068377 0.27081957 0.25730678 0.27386528 0.2702471
 0.31270581 0.27001637 0.26253283 0.26953375 0.26391873 0.27080977
 0.26773974 0.272825   0.26611379 0.26998705 0.2666288  0.27011234
 0.2397934  0.27052039 0.26902461 0.24006493 0.2629154  0.26888481
 0.27019918 0.26539049 0.26938662 0.27037662 0.2711263  0.26518887
 0.27156883 0.27043718 0.27060056 0.26546061 0.24970892 0.26418227
 0.2704424  0.27224684 0.26286867 0.26902345 0.27232593 0.26150557
 0.2701405  0.26699737 0.27016026 0.25858545 0.26992831 0.27042666
 0.25961947 0.27004236 0.26991814 0.26735878 0.27330738 0.27007097
 0.27001905 0.29659379 0.27014887 0.26867166 0.27116621 0.2859669
 0.25516212 0.27002379 0.2712512  0.27098942 0.27598438 0.27210742
 0.26683438 0.27100986 0.27012956 0.2709119  0.23864204 0.27137798
 0.25019005 0.26474708 0.27007172 0.26988974 0.24872348 0.27011168
 0.26929682 0.27016521 0.27027157 0.29627085 0.27072102 0.27780154
 0.27049425 0.26289469 0.26916018 0.27081257 0.27148893 0.27345037
 0.27229092 0.27027905 0.25732926 0.27129799 0.26651734 0.27087632
 0.26941931 0.26931897 0.26097021 0.27026281 0.27739275 0.27443835
 0.27048323 0.27041277 0.26424235 0.27017888 0.27051264 0.26846564
 0.27005821 0.27055272 0.26997992 0.26526338 0.27107483 0.27065676
 0.27004355 0.27092004 0.27074119 0.27190438]","[0.2510452  0.2701757  0.27849478 0.24201345 0.27037856 0.26638734
 0.265885   0.26673454 0.26999664 0.27035013 0.27077201 0.26767606
 0.262683   0.26468357 0.2699807  0.27085048 0.26150215 0.27032155
 0.26799759 0.27393162 0.27048177 0.27006742 0.26899561 0.27116749
 0.25176826 0.27166292 0.27080533 0.27005723 0.2707074  0.27064091
 0.24892913 0.27293214 0.27014127 0.27236405 0.27349675 0.25315261
 0.26543099 0.25583804 0.26909885 0.26532078 0.27019262 0.26162916
 0.26092157 0.27095431 0.27028474 0.26235086 0.2682164  0.27255398
 0.25341517 0.26905677 0.27016291 0.26345718 0.26997    0.26711813
 0.27002352 0.26571816 0.27458179 0.27552968 0.2696988  0.26907107
 0.26244491 0.27068931 0.26716688 0.26997367 0.27874967 0.26978099
 0.27074221 0.2631979  0.27082208 0.27274036 0.25462663 0.26434216
 0.27086735 0.27064082 0.27050775 0.27164462 0.26634383 0.27332893
 0.29148734 0.2701745  0.26705551 0.27003551 0.26735401 0.26461461
 0.29634666 0.26318869 0.27078521 0.27239373 0.27085868 0.26336375
 0.23684834 0.28275713 0.25739682 0.3399505  0.27101392 0.27132735
 0.27027565 0.27078879 0.27005482 0.27181238 0.26997375 0.25245997
 0.2735149  0.27040419 0.27023396 0.27039126 0.26675498 0.26998547
 0.2536644  0.27017701 0.2699126  0.26425079 0.27012596 0.2699405
 0.27011886 0.27007493 0.27024928 0.27058265 0.27125865 0.27210003
 0.26849449 0.26244527 0.2700406  0.25671688]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1.]",0.6666666666666666,0.5
NestedUNet,True,close,3.0,True,200.0,"[0.26963925 0.27000374 0.27212244 0.23753664 0.26949909 0.27105355
 0.26660767 0.26462737 0.26727188 0.26805258 0.26968598 0.26424259
 0.26991451 0.27044857 0.26969969 0.26970869 0.26306301 0.2695905
 0.26338634 0.27306774 0.26986441 0.26962709 0.26986501 0.25359708
 0.27037373 0.26963416 0.27209938 0.26992053 0.2731927  0.26954442
 0.25281283 0.26951155 0.27142909 0.27090976 0.26975173 0.26950133
 0.26805851 0.25208426 0.26948971 0.27017465 0.27244601 0.26967722
 0.26970464 0.26499671 0.26853088 0.26960412 0.25782901 0.2697939
 0.27022672 0.2701861  0.25755936 0.29268238 0.27141631 0.27097356
 0.26952985 0.27184802 0.26972893 0.26577258 0.26976535 0.27015027
 0.26512581 0.26900497 0.27119312 0.26942617 0.26866931 0.26951587
 0.26608709 0.28008521 0.26844811 0.27029747 0.26822951 0.27171546
 0.27099475 0.270327   0.26192993 0.26971808 0.2655763  0.27107337
 0.26992327 0.29213542 0.26703915 0.2696678  0.27208918 0.26970068
 0.27042708 0.26957986 0.27155399 0.27005681 0.26422271 0.26960823
 0.27098164 0.26463348 0.26913247 0.28225866 0.2710456  0.26965934
 0.2696242  0.26970598 0.27005574 0.26956284 0.27054894 0.26948363
 0.27116606 0.2696591  0.26970941 0.3063871  0.27013606 0.27875587
 0.26936316 0.27008283 0.26585057 0.26963949 0.26256755 0.29907593
 0.27038977 0.26979005 0.27381927 0.26537699 0.26981506 0.27001184
 0.26971808 0.26970947 0.25118724 0.26420304]","[0.2531631  0.2698302  0.26476821 0.24551842 0.26974484 0.26520693
 0.26709631 0.26323423 0.29396504 0.2701239  0.2692402  0.26772535
 0.26177382 0.26448289 0.26989684 0.27009559 0.26098028 0.2698651
 0.26715004 0.27027825 0.2695629  0.26972571 0.26878998 0.26987845
 0.25739247 0.26985812 0.27017871 0.26998463 0.26962233 0.26998958
 0.24428578 0.2711046  0.2697348  0.26758397 0.26901436 0.25894722
 0.27273896 0.27022418 0.26785776 0.26995799 0.26969969 0.26145765
 0.26025224 0.27100959 0.26968911 0.26367331 0.26749027 0.27003664
 0.25619921 0.26890305 0.26978678 0.26500413 0.26941076 0.26709652
 0.27054489 0.27489963 0.27437249 0.27239415 0.26909971 0.2689521
 0.26291797 0.26989067 0.25717944 0.27425459 0.25156084 0.26918465
 0.27130356 0.2696704  0.26007548 0.26979616 0.27099651 0.2533567
 0.26967254 0.26973918 0.2696985  0.2699711  0.26997128 0.29921299
 0.26990375 0.26262465 0.2696788  0.26965132 0.27270105 0.26976258
 0.26802012 0.27065578 0.27166513 0.26916948 0.26978341 0.24287042
 0.25840664 0.26042455 0.27373159 0.26958093 0.26602638 0.35175389
 0.25732744 0.26519343 0.27061543 0.26849592 0.2700232  0.26825845
 0.2694937  0.27934113 0.26990253 0.26954645 0.26457012 0.26458031
 0.2696577  0.26951337 0.26956964 0.26854584 0.27010015 0.27076024
 0.2654123  0.26454782 0.26095814 0.26663646 0.25904548 0.26949504
 0.26983368 0.27574664 0.27019495 0.26954544]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]","[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.
 1. 1. 1. 1. 1. 1. 1. 1.]",0.6666666666666666,0.5
