member_mean,member_std,member_median,member_min,member_max,non_member_mean,non_member_std,non_member_median,non_member_min,non_member_max,ks_stat,ks_p_value,mw_stat,mw_p_value,Model,Morphology,Operation,Kernel Size,DPSGD,epsilon
0.2691496361888224,0.008699251610488465,0.2699379026889801,0.23643827438354492,0.30718064308166504,0.2696226031309174,0.008625841801352393,0.27004265785217285,0.2356128990650177,0.3121628761291504,0.12903225806451613,0.2539329564816052,7258.0,0.2235128233022321,NestedUNet,True,both,3,True,200.0
0.26839982153427216,0.008686587680021304,0.2697080820798874,0.23961392045021057,0.3115895390510559,0.26737920074693616,0.008077975562598929,0.2697190046310425,0.22125396132469177,0.29577910900115967,0.06451612903225806,0.9598208688939067,7872.0,0.6280288453920628,NestedUNet,True,open,3,True,200.0
0.26904346108917265,0.008020641543602873,0.26970966160297394,0.23684512078762054,0.31158918142318726,0.2681839832615468,0.0093798307939723,0.2697380632162094,0.23127542436122894,0.3312978446483612,0.0967741935483871,0.6090000088775671,7855.0,0.6165913444545456,NestedUNet,True,both,3,True,200.0
0.26815902489808296,0.007414333522048072,0.2696901261806488,0.237453892827034,0.3039016127586365,0.2674520612964707,0.006843521285733409,0.26959487795829773,0.24104343354701996,0.29152852296829224,0.1532258064516129,0.10883344427334152,8267.0,0.8475404797684281,NestedUNet,False,,,True,200.0
0.2674683487463382,0.006144298684585257,0.2698534429073334,0.24199523031711578,0.2796931564807892,0.2698414186316152,0.010525581110010007,0.27000072598457336,0.23606936633586884,0.3425745964050293,0.20161290322580644,0.012763089246417064,6212.0,0.004497917959889119,NestedUNet,False,,,True,200.0
0.28285271794565264,0.017356855043238546,0.27611835300922394,0.27206531167030334,0.3583037853240967,0.28227137870365576,0.01678670808388651,0.27590884268283844,0.2723025977611542,0.3752497732639313,0.10483870967741936,0.5049573602047861,7490.0,0.36329983540810995,NestedUNet,True,open,3,True,8.0
0.2702130645273193,0.006799909938062868,0.26981639862060547,0.24901913106441498,0.30922722816467285,0.2688484832404121,0.006176382497654362,0.26978567242622375,0.2453470677137375,0.29786938428878784,0.08870967741935484,0.7159063496668648,8177.0,0.8069211845789189,NestedUNet,True,both,3,True,200.0
0.2684761821742981,0.007631455367113642,0.269758865237236,0.2383541464805603,0.30952122807502747,0.26955871584434665,0.008375401996117061,0.2698879987001419,0.23836013674736023,0.3017863631248474,0.16129032258064516,0.07936465968200286,6697.0,0.039751887034109326,NestedUNet,True,open,3,True,200.0
0.7460693664127781,0.007053890750522269,0.7455366849899292,0.732516884803772,0.7661198377609253,0.7501676409475265,0.007914101233913487,0.750360757112503,0.7317205667495728,0.771611750125885,0.3225806451612903,4.16436827601249e-06,5195.0,5.104463790058835e-06,NestedUNet,False,,,True,0.1
0.2783988836792208,0.013354125264196957,0.2737349420785904,0.2656012177467346,0.34674400091171265,0.2792760580778122,0.016003657412080083,0.2738569378852844,0.26975181698799133,0.4035213589668274,0.1693548387096774,0.05692554481493753,7082.0,0.14186632093537327,NestedUNet,True,open,3,True,8.0
0.6175859440718928,0.009523656588147472,0.6174446940422058,0.5964854955673218,0.6476986408233643,0.617128447659554,0.00806863095309433,0.6161737740039825,0.5950855016708374,0.6431176662445068,0.11290322580645161,0.40944268111769516,7992.0,0.7050856034168886,NestedUNet,True,both,3,True,0.1
0.7978913649435966,0.009072203697602069,0.7983984649181366,0.7633466720581055,0.8163903951644897,0.800273155493121,0.008252322459896296,0.8011983036994934,0.7687530517578125,0.8124086856842041,0.1774193548387097,0.04016029903677628,6366.0,0.009652922650006081,NestedUNet,False,,,True,0.1
0.2693649578479029,0.006523625699085181,0.27000077068805695,0.24794277548789978,0.29224011301994324,0.2681335143504604,0.009323539664471015,0.2699943482875824,0.22610755264759064,0.31714773178100586,0.12096774193548387,0.3254292034384443,8095.0,0.7646788715739661,NestedUNet,True,both,3,True,200.0
0.6435752938832006,0.008093708879170625,0.6440518498420715,0.6261295676231384,0.6717486381530762,0.6390986408918135,0.008360757230600754,0.637787938117981,0.6227363348007202,0.6651816368103027,0.31451612903225806,8.034781144306451e-06,10212.0,0.9999960771686887,NestedUNet,False,,,True,0.1
0.26909065054308984,0.007848296299304261,0.270036906003952,0.24035762250423431,0.3213886022567749,0.2675477160561469,0.006467015094983346,0.26992395520210266,0.24051417410373688,0.289046972990036,0.12096774193548387,0.3254292034384443,8618.0,0.9502568439870849,NestedUNet,True,open,3,True,200.0
0.27867814970593296,0.011783852338084249,0.2745426446199417,0.2719542980194092,0.3599926829338074,0.28208909424081924,0.017845145738736905,0.2753869891166687,0.2722090482711792,0.3765154778957367,0.12096774193548387,0.3254292034384443,6689.0,0.038552549136552657,NestedUNet,True,both,3,True,8.0
0.6699039219848572,0.014010388180749294,0.6640819609165192,0.6501784324645996,0.7304543256759644,0.67836474555154,0.01526995097680837,0.677230179309845,0.6489272117614746,0.7328729629516602,0.3467741935483871,5.204893610084201e-07,4706.0,6.515068553949886e-08,NestedUNet,False,,,True,0.1
0.5758948811600285,0.011883657748033332,0.5737129151821136,0.5520029067993164,0.6121588945388794,0.5785456756430287,0.009287942766886033,0.5782862901687622,0.5607225894927979,0.6161561012268066,0.22580645161290322,0.0034888081470730707,6179.0,0.003785393107340903,NestedUNet,False,,,True,0.1
0.7124044736546855,0.011173718847572277,0.7122361660003662,0.6829625368118286,0.7471835613250732,0.7150328635208069,0.009638464827531678,0.7144360244274139,0.6904212236404419,0.7417050004005432,0.16129032258064516,0.07936465968200286,6563.0,0.023251164415784245,NestedUNet,True,both,3,True,0.1
0.2683130071288155,0.009209262835733457,0.26989467442035675,0.2365470975637436,0.3339252769947052,0.2686439753780442,0.007304521938192464,0.26994089782238007,0.24613183736801147,0.2992968261241913,0.0967741935483871,0.6090000088775671,7218.5,0.20318072822072775,NestedUNet,True,close,3,True,200.0
0.2691022288655081,0.007566544153587385,0.2696862667798996,0.23774538934230804,0.3085538446903229,0.26806492562736234,0.00761448505892904,0.26972097158432007,0.23919039964675903,0.29886817932128906,0.10483870967741936,0.5049573602047861,7913.0,0.6551356381814701,NestedUNet,True,close,3,True,200.0
0.5119690154829333,0.009903426052127772,0.5093311369419098,0.49571967124938965,0.5565723180770874,0.5115248755581917,0.011748807290113576,0.5080266296863556,0.4987764358520508,0.5674760341644287,0.14516129032258066,0.14679114089728007,8463.0,0.915114258289145,NestedUNet,True,close,3,True,0.1
0.6088330438060146,0.01932395479683166,0.6075540781021118,0.5603595972061157,0.6788983345031738,0.6157010351457903,0.017047415979867357,0.6151895523071289,0.5618720650672913,0.6713474988937378,0.25,0.0008189472540697335,5867.0,0.0006342836504737177,NestedUNet,False,,,True,0.1
0.5465416591013631,0.0087399004438191,0.5447008609771729,0.5306438207626343,0.5762394666671753,0.5452690888797084,0.009690302915639165,0.5441411137580872,0.5291714668273926,0.5838437080383301,0.12096774193548387,0.3254292034384443,8339.0,0.8756289152834391,NestedUNet,False,,,True,0.1
0.280665832421472,0.015338221247764704,0.2749921530485153,0.2643318474292755,0.34585073590278625,0.2769182701745341,0.01053646731004531,0.2740081399679184,0.26991862058639526,0.3487005829811096,0.1532258064516129,0.10883344427334152,8767.0,0.9720065368549792,NestedUNet,True,both,3,True,8.0
0.4597998564281771,0.011375344018713643,0.4568887948989868,0.44664451479911804,0.501849889755249,0.45986312771997145,0.008876799702757992,0.4573088437318802,0.44630733132362366,0.4968692362308502,0.13709677419354838,0.19471101264309332,6981.0,0.1055071128811591,NestedUNet,True,close,3,True,0.1
0.633555043128229,0.012566215976275892,0.6322267055511475,0.6070849299430847,0.6695986986160278,0.6284234384375234,0.01206957058150327,0.6270228624343872,0.6037180423736572,0.6651502251625061,0.25806451612903225,0.00048821855531998857,9630.0,0.999708050294423,NestedUNet,True,close,3,True,0.1
0.5457432717084885,0.008933371191961099,0.545231968164444,0.531114399433136,0.5749721527099609,0.5460421510281102,0.008940804608666324,0.544037252664566,0.5326825380325317,0.578957200050354,0.06451612903225806,0.9598208688939067,7684.0,0.49752802203386487,NestedUNet,True,open,3,True,0.1
0.5951425784057186,0.006190390839408977,0.5938766002655029,0.5810638666152954,0.6277362108230591,0.5926253141895417,0.005353527038304692,0.591485321521759,0.584341824054718,0.6177229881286621,0.25806451612903225,0.00048821855531998857,9899.0,0.999954839157842,NestedUNet,True,close,3,True,0.1
0.2703833911688097,0.007780758507170814,0.26974646747112274,0.24750520288944244,0.32179737091064453,0.2699715062495201,0.008065857883815487,0.2696932852268219,0.24824994802474976,0.31838279962539673,0.12096774193548387,0.3254292034384443,8045.0,0.7366053869376834,NestedUNet,True,both,3,True,200.0
0.3112404094107689,0.026839976637623844,0.29777607321739197,0.29271745681762695,0.4111463725566864,0.31184436020351225,0.02482897223716717,0.30005012452602386,0.2933025658130646,0.4130442142486572,0.20161290322580644,0.012763089246417064,6595.0,0.026547191245504396,NestedUNet,False,,,True,0.5
0.6572049274559943,0.009610717755199442,0.6554872393608093,0.6386688947677612,0.6862392425537109,0.6611155492644156,0.010067613653799342,0.6606774926185608,0.6379415988922119,0.7013028860092163,0.31451612903225806,8.034781144306451e-06,5563.0,8.455132737693404e-05,NestedUNet,True,close,3,True,0.1
0.9372593827785984,0.010985710688791773,0.938766360282898,0.9073158502578735,0.9595111012458801,0.9383856990645009,0.009252429170516451,0.9399910867214203,0.8979671001434326,0.9539269208908081,0.14516129032258066,0.14679114089728007,7261.0,0.22510292565015594,NestedUNet,True,open,3,True,0.1
0.26952952531076246,0.00793937915986509,0.26993830502033234,0.24354100227355957,0.3175134062767029,0.2677716130931531,0.0067345867637767075,0.2699209451675415,0.24137593805789948,0.2960781455039978,0.11290322580645161,0.40944268111769516,8190.0,0.813165454266224,NestedUNet,True,both,3,True,200.0
0.6109995202672097,0.010469617406273949,0.6104667782783508,0.5820515155792236,0.6443319320678711,0.6163613637608867,0.009297505934303948,0.6175196170806885,0.5848575234413147,0.6442575454711914,0.3790322580645161,2.5180684903003214e-08,4748.0,9.748723850965799e-08,NestedUNet,True,close,3,True,0.1
0.7494043703040769,0.007867253774639397,0.7478138208389282,0.734092116355896,0.7759407758712769,0.7468178262633662,0.0073154845961956715,0.746692419052124,0.73138827085495,0.7913450002670288,0.1532258064516129,0.10883344427334152,9197.0,0.9962345225726679,NestedUNet,True,open,3,True,0.1
0.6493890770981389,0.009967625195511207,0.6499517261981964,0.6279697418212891,0.6708360910415649,0.6446180084059315,0.008135869309920083,0.6443390250205994,0.6232914328575134,0.6627058982849121,0.25806451612903225,0.00048821855531998857,9899.0,0.999954839157842,NestedUNet,True,open,3,True,0.1
0.2676540574719829,0.0070972086325938166,0.26971299946308136,0.2411126345396042,0.2998855412006378,0.2668648213148117,0.007997414020693816,0.2696567177772522,0.22220094501972198,0.29082557559013367,0.10483870967741936,0.5049573602047861,8398.0,0.8957793486993865,NestedUNet,True,open,3,True,200.0
0.8690496452393071,0.009468956917454883,0.8672015070915222,0.8503639101982117,0.8987011909484863,0.8655309422362235,0.009336471182087485,0.8641884624958038,0.8434135913848877,0.8964542746543884,0.20161290322580644,0.012763089246417064,9295.0,0.9977857228125315,NestedUNet,True,both,3,True,0.1
0.2675723945421557,0.0069037932038993576,0.2697030007839203,0.23993201553821564,0.29743969440460205,0.2674360437498939,0.006780717000746275,0.26975496113300323,0.2343243807554245,0.2867737114429474,0.0967741935483871,0.6090000088775671,7405.0,0.30848982159554283,NestedUNet,True,open,3,True,200.0
0.31871878067331927,0.022201093554647267,0.30679649114608765,0.3034927248954773,0.3877283036708832,0.3194733170732375,0.021436111555346467,0.31091640889644623,0.303751140832901,0.404854953289032,0.1774193548387097,0.04016029903677628,6585.0,0.025477628127915507,NestedUNet,False,,,True,0.5
0.43854577647101495,0.01396403759128605,0.43386906385421753,0.42216891050338745,0.4862253665924072,0.44466814350697303,0.01794309431880285,0.4406518340110779,0.4220603108406067,0.5109027624130249,0.24193548387096775,0.001350391748602554,5831.0,0.0005067872498289685,NestedUNet,True,open,3,True,0.1
0.6090988483159773,0.008762986570653396,0.607437789440155,0.591962993144989,0.6377906799316406,0.613367973796783,0.011165667121893947,0.6114281713962555,0.5947301983833313,0.6569919586181641,0.29838709677419356,2.8356914046585953e-05,5701.0,0.00021832368022202197,NestedUNet,True,close,3,True,0.1
0.4966590031981468,0.01434646963684996,0.4921940267086029,0.4763769507408142,0.5453261137008667,0.5017658409572416,0.013992959205914677,0.49956630170345306,0.4764966070652008,0.5705959796905518,0.25,0.0008189472540697335,5453.0,3.811725280828828e-05,NestedUNet,True,open,3,True,0.1
0.6453906105410668,0.011212184562059383,0.6424432396888733,0.6244978904724121,0.6864303350448608,0.6447873129960029,0.013373722722119879,0.6418017446994781,0.6229699850082397,0.6903780698776245,0.11290322580645161,0.40944268111769516,8386.0,0.8918855916346968,NestedUNet,False,,,True,0.1
0.31200215965509415,0.021610193685331545,0.3020847737789154,0.29614898562431335,0.387579083442688,0.31381419757681506,0.02333471229108273,0.3035905659198761,0.29648885130882263,0.39611631631851196,0.18548387096774194,0.02786644886880561,6736.0,0.04603990279873795,NestedUNet,True,close,3,True,0.5
0.5773178762005221,0.007996067634321109,0.5774790346622467,0.5617083311080933,0.600094199180603,0.5753438636179893,0.00910974212237707,0.5741131007671356,0.5575908422470093,0.598063588142395,0.20161290322580644,0.012763089246417064,8879.0,0.9825458803727124,NestedUNet,True,open,3,True,0.1
0.5481378662009393,0.008303703625568096,0.5478547215461731,0.5302212834358215,0.5721963047981262,0.5494569689035416,0.006531023946318223,0.548628956079483,0.5346889495849609,0.579885721206665,0.21774193548387097,0.005466998287082121,6971.0,0.10231229338044828,NestedUNet,True,open,3,True,0.1
0.4107082289072775,0.01357619553583544,0.40620067715644836,0.3963661789894104,0.4624219834804535,0.41214462129339097,0.014453070307124472,0.4073256850242615,0.39506208896636963,0.4644978642463684,0.10483870967741936,0.5049573602047861,7139.0,0.16575929451959687,NestedUNet,True,close,3,True,0.1
1.0650046169757843,0.023544987255872372,1.0603206157684326,1.0238450765609741,1.1640795469284058,1.0784728863546926,0.03218914751851418,1.071470022201538,1.0291094779968262,1.1988639831542969,0.33064516129032256,2.1200420314245403e-06,5773.0,0.00035021071705543716,NestedUNet,True,both,3,True,0.1
0.5859222940860256,0.005508368932697146,0.5846686661243439,0.575050413608551,0.6083427667617798,0.5853434950113297,0.0064667375167228175,0.584941565990448,0.5731523036956787,0.6102511882781982,0.13709677419354838,0.19471101264309332,8128.0,0.7822625813849522,NestedUNet,False,,,True,0.1
0.9461207236013105,0.009118223973447465,0.9470123052597046,0.91923987865448,0.969399094581604,0.9451476119218334,0.010348263699769739,0.9461652338504791,0.8992500901222229,0.9699551463127136,0.0967741935483871,0.6090000088775671,8197.0,0.816475380832888,NestedUNet,True,both,3,True,0.1
0.7746439196409718,0.00993204130511863,0.7763132452964783,0.736457347869873,0.8069917559623718,0.7776082004270246,0.007791553895063661,0.777767688035965,0.7584702968597412,0.8040705323219299,0.14516129032258066,0.14679114089728007,6409.0,0.011804127566345631,NestedUNet,True,open,3,True,0.1
0.6285777971629174,0.006195819839697991,0.6282606422901154,0.6147431135177612,0.6451022624969482,0.6281219730454106,0.005046558144756153,0.6273379325866699,0.6172060966491699,0.6483174562454224,0.13709677419354838,0.19471101264309332,8184.0,0.8102991656848398,NestedUNet,True,both,3,True,0.1
0.31633749051440146,0.02457348885126078,0.3035414069890976,0.2994404137134552,0.41924774646759033,0.31818761243935556,0.02731155494837667,0.30523134768009186,0.2996452748775482,0.4227132499217987,0.0967741935483871,0.6090000088775671,7255.0,0.2219291296603525,NestedUNet,True,close,3,True,0.5
0.47100662752505273,0.008777750144978443,0.4683813452720642,0.45903652906417847,0.5018091797828674,0.47247165753956766,0.01001614472770557,0.4694569408893585,0.4606686532497406,0.5167513489723206,0.11290322580645161,0.40944268111769516,7069.0,0.13676116308390862,NestedUNet,True,both,3,True,0.1
0.3153568131308402,0.026841704750262162,0.3032613843679428,0.29668641090393066,0.42556819319725037,0.31796871462175924,0.02633362975126454,0.3071753978729248,0.29682302474975586,0.42394915223121643,0.20161290322580644,0.012763089246417064,6466.0,0.015288559651770468,NestedUNet,False,,,True,0.5
0.3128616867526885,0.020922589016329547,0.304003968834877,0.2960571348667145,0.38543784618377686,0.31493169574006913,0.021031123711734077,0.30645444989204407,0.2970104217529297,0.41098567843437195,0.16129032258064516,0.07936465968200286,6517.0,0.019121392340268818,NestedUNet,True,both,3,True,0.5
0.58667116251684,0.009646945570538233,0.5850460827350616,0.5690847635269165,0.6215888261795044,0.5868176899610027,0.007738797537262372,0.5854800641536713,0.5725492238998413,0.6207491159439087,0.0967741935483871,0.6090000088775671,7295.0,0.2435656982787125,NestedUNet,True,both,3,True,0.1
0.3144918382167816,0.01915921976573447,0.30779069662094116,0.2998150587081909,0.40631499886512756,0.31685839232898527,0.02346058285771035,0.30552251636981964,0.30000579357147217,0.4294356107711792,0.1693548387096774,0.05692554481493753,7134.0,0.1635648833901167,NestedUNet,True,open,3,True,0.5
0.6386463675768145,0.006639949578695536,0.6374308168888092,0.6227318048477173,0.6687875986099243,0.6403625347921925,0.007658490741074983,0.6393964886665344,0.6256852149963379,0.6784221529960632,0.20161290322580644,0.012763089246417064,6517.0,0.019121392340268818,NestedUNet,True,close,3,True,0.1
0.27921365225507366,0.017552583123386558,0.2732851952314377,0.2663286030292511,0.38929906487464905,0.27690880264966716,0.01367000952472748,0.2730470895767212,0.2641313374042511,0.3593483567237854,0.11290322580645161,0.40944268111769516,8465.0,0.9156633430320211,NestedUNet,False,,,True,8.0
0.26809849986626255,0.0072726456887287705,0.26993750035762787,0.23847785592079163,0.29160022735595703,0.2675654455538719,0.00720007248322225,0.2698567062616348,0.24493877589702606,0.29421865940093994,0.11290322580645161,0.40944268111769516,8325.0,0.8704719002977688,NestedUNet,True,both,3,True,200.0
0.31588525661537725,0.028860377058021813,0.3007831275463104,0.296298623085022,0.4221426248550415,0.31756234433381786,0.03064003294399591,0.30436719954013824,0.29631733894348145,0.4454086422920227,0.14516129032258066,0.14679114089728007,6822.0,0.06272745887715654,NestedUNet,True,both,3,True,0.5
0.5572906799854771,0.01612820316790998,0.5547991394996643,0.5312134027481079,0.6194284558296204,0.5532795964710174,0.015581796507430289,0.5497837662696838,0.5302940607070923,0.6293867826461792,0.1774193548387097,0.04016029903677628,8944.0,0.9869424763798118,NestedUNet,True,both,3,True,0.1
0.2674779013520287,0.0062719531642097546,0.2696114182472229,0.2458227574825287,0.2890368402004242,0.26818294198282305,0.01002482321761354,0.26959170401096344,0.24145737290382385,0.3477100431919098,0.06451612903225806,0.9598208688939067,7726.0,0.5271708916090599,NestedUNet,True,both,3,True,200.0
0.7874504260478481,0.005583192997776698,0.7866830229759216,0.7758418321609497,0.8038555383682251,0.7844630845131413,0.005748675176959575,0.7837693691253662,0.7736479043960571,0.8085076808929443,0.3064516129032258,1.5228713099092461e-05,10219.0,0.9999962982508275,NestedUNet,True,close,3,True,0.1
0.30984465537532685,0.033475600971476296,0.29027068614959717,0.28860825300216675,0.42799684405326843,0.3101323283007068,0.0309887867653091,0.29707032442092896,0.28861719369888306,0.4222526550292969,0.14516129032258066,0.14679114089728007,6882.0,0.07692692836978599,NestedUNet,False,,,True,0.5
0.315901399860459,0.027325700123159925,0.3025919497013092,0.2961847484111786,0.4149359464645386,0.3126217528216301,0.025423526973606683,0.3019239604473114,0.29658398032188416,0.4406610429286957,0.0967741935483871,0.6090000088775671,7779.0,0.564343451840726,NestedUNet,False,,,True,0.5
0.3097431258328499,0.03185879151357471,0.2943522036075592,0.28700152039527893,0.4316481351852417,0.30473859319763796,0.025955384655085203,0.29376715421676636,0.2868333160877228,0.4189234972000122,0.10483870967741936,0.5049573602047861,8003.0,0.7117684489686853,NestedUNet,True,close,3,True,0.5
0.8436010013664922,0.014944539629287663,0.8412095010280609,0.8146328926086426,0.9011074900627136,0.8560389059205209,0.020266902991140024,0.8550823628902435,0.817543625831604,0.9275221228599548,0.33064516129032256,2.1200420314245403e-06,4789.0,1.4373703319510906e-07,NestedUNet,True,close,3,True,0.1
0.3172606748919333,0.024020723488870552,0.3053234964609146,0.3007504940032959,0.4165153205394745,0.31512504984294215,0.0179962071131285,0.30686143040657043,0.3010927736759186,0.3971855342388153,0.14516129032258066,0.14679114089728007,7043.0,0.12693138553056493,NestedUNet,True,open,3,True,0.5
0.3100516767271103,0.02136624231779952,0.29948297142982483,0.2941857874393463,0.3908182978630066,0.3133796470299844,0.028875449509192914,0.29969003796577454,0.2941466271877289,0.44145768880844116,0.07258064516129033,0.9014463109527215,7709.0,0.5151814387186329,NestedUNet,False,,,True,0.5
0.3194565277907156,0.030281525721353893,0.30311328172683716,0.29689493775367737,0.41655850410461426,0.3158494375886456,0.026095653503764926,0.305246040225029,0.29681122303009033,0.4260406494140625,0.11290322580645161,0.40944268111769516,8083.0,0.7580955956668923,NestedUNet,True,open,3,True,0.5
0.31075357669784176,0.02588443652202701,0.29863815009593964,0.2932961583137512,0.4180232882499695,0.3104500676835737,0.02374077947703298,0.299049511551857,0.2932182848453522,0.4058709144592285,0.13709677419354838,0.19471101264309332,7226.0,0.20695404752792484,NestedUNet,False,,,True,0.5
0.31139630920463995,0.021645064896575614,0.3017399460077286,0.2937203049659729,0.39719292521476746,0.3115304631571616,0.020866172429017737,0.30292966961860657,0.2940330505371094,0.3983262777328491,0.18548387096774194,0.02786644886880561,6995.0,0.11010009608650168,NestedUNet,True,both,3,True,0.5
0.665427376185694,0.011048162998474057,0.6646524667739868,0.6411476135253906,0.7022302150726318,0.6647919498143657,0.009431312710756807,0.6654942631721497,0.6458280682563782,0.6899881362915039,0.07258064516129033,0.9014463109527215,7721.0,0.5236466484704245,NestedUNet,True,open,3,True,0.1
0.2795501228782438,0.019291643170913877,0.27321667969226837,0.2631668746471405,0.3814568519592285,0.2764939769141136,0.011262558425663751,0.273140087723732,0.26302969455718994,0.3511095941066742,0.12903225806451613,0.2539329564816052,7650.0,0.47353379055893585,NestedUNet,True,close,3,True,8.0
0.7333408911381999,0.006459568826356977,0.733280211687088,0.7149102091789246,0.7514772415161133,0.7371330799595002,0.009526933636879724,0.7374642789363861,0.717339277267456,0.7631648182868958,0.27419354838709675,0.00016477327038440017,5910.0,0.0008251401225935577,NestedUNet,False,,,True,0.1
